"latitude","longitude","date"
46.55139,-121.4625,"11/12/1980"
46.09035,-121.9313,"6/1/1981"
46.71,-122.3442,"9/22/1990"
46.5347,-122.4275,"10/15/1990"
46.7002,-122.1983,"7/15/1994"
46.5579,-122.2988,"2/25/1996"
46.46447,-121.5314,"11/7/1998"
46.48441,-121.936,"11/21/1998"
46.55861,-122.2739,"4/15/2000"
46.5672,-122.2963,"10/11/2000"
46.55354,-122.2842,"10/15/2000"
46.6622,-122.9627,"5/13/2001"
46.67111,-121.5863,"9/1/2001"
46.50835,-123.0235,"6/15/2002"
46.5347,-122.4275,"9/14/2002"
46.5256,-122.0252,"9/19/2002"
46.7225,-121.6606,"11/2/2002"
46.52352,-122.3045,"8/15/2003"
46.63153,-123.2349,"6/12/2004"
46.44165,-122.3416,"11/12/2004"
45.4549,-122.1761,"9/5/2005"
NA,NA,""
46.14853,-121.5775,"9/12/2006"
46.60207,-123.3749,"11/18/2006"
46.50511,-122.9316,"1/15/2007"
46.39019,-122.0303,"8/6/2008"
46.51479,-122.6361,"5/17/2009"
46.49406,-122.5319,"6/9/2010"
46.6979,-121.5094,"9/15/2010"
NA,NA,""
46.68102,-121.6014,"7/3/2011"
46.59632,-122.5308,"1/22/2012"
46.53686,-122.202,"6/2/2012"
46.64191,-122.4607,"6/2/2013"
46.47816,-121.9103,"11/12/2013"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
46.4125,-122.182,"4/24/2020"
46.71444,-121.5406,"5/24/2020"
46.76017,-122.9896,"12/27/2021"
47.9093,-118.9505,"10/13/2004"
47.1305,-123.0966,"7/18/1960"
47.5958,-123.1208,"7/15/1978"
NA,NA,""
47.4028,-123.2022,"8/15/1992"
47.5616,-123.1967,"8/29/1992"
47.27667,-122.8858,"10/15/1993"
47.3542,-123.2334,"4/14/1996"
47.2641,-123.1583,"7/3/2001"
47.41184,-123.3212,"5/15/2002"
47.2055,-123.3958,"11/1/2002"
47.23194,-122.885,"6/8/2004"
47.2293,-123.4898,"11/16/2004"
47.28069,-122.8833,"9/26/2005"
47.396,-123.1976,"11/3/2006"
47.3978,-123.2008,"11/19/2006"
47.49865,-123.2182,"11/16/2007"
47.28435,-122.8665,"3/12/2008"
47.46872,-123.2259,"9/4/2010"
47.41995,-123.2005,"1/11/2011"
47.29435,-123.1267,"1/25/2011"
47.12015,-123.0865,"1/15/2014"
47.57132,-123.1586,"8/28/2017"
48.9651,-120.5949,"9/15/1949"
48.40859,-119.0709,"10/15/1970"
48.36361,-120.1211,"1/30/1976"
48.9138,-119.7023,"6/15/1994"
48.95835,-119.7084,"5/26/1996"
48.61972,-120.1075,"10/15/1997"
48.59694,-120.5122,"10/6/2000"
48.40611,-118.9844,"10/12/2001"
NA,NA,""
NA,NA,""
48.45809,-120.1611,"10/17/2005"
48.32956,-119.187,"8/1/2006"
48.45809,-120.1611,"8/19/2006"
48.32956,-119.187,"9/28/2006"
48.71545,-119.0802,"10/6/2006"
48.3912,-119.7595,"10/18/2006"
48.94655,-119.5423,"10/20/2006"
48.9588,-119.7085,"5/23/2007"
48.57028,-119.8345,"7/19/2008"
48.6584,-119.8428,"8/17/2011"
NA,NA,""
48.57806,-119.6985,"5/2/2012"
48.44425,-119.9417,"10/19/2014"
48.64385,-119.182,"5/23/2015"
48.64185,-120.502,"8/4/2015"
46.35099,-123.6886,"12/26/1992"
46.7818,-123.8793,"11/1/1996"
46.71103,-123.4013,"4/20/2001"
46.4205,-123.8165,"4/12/2008"
NA,NA,""
48.66611,-117.4694,"8/24/1996"
48.65083,-117.3347,"10/26/1996"
48.75528,-117.4214,"9/12/1998"
48.83558,-117.2776,"7/17/2003"
48.79056,-117.2833,"4/18/2005"
48.86479,-117.3672,"7/27/2005"
NA,NA,""
48.49398,-117.0579,"10/17/2017"
48.65397,-117.3349,"12/15/2018"
NA,NA,""
46.951,-122.2985,"7/15/1967"
NA,NA,""
47.0849,-122.5926,"3/1/1971"
47.18556,-122.2917,"6/27/1974"
47.1772,-122.1852,"10/11/1975"
47.2416,-122.1833,"10/13/1975"
47.17295,-122.2214,"9/15/1976"
46.98578,-122.6997,"10/1/1977"
47.0945,-122.0874,"4/30/1978"
47.0577,-122.4643,"7/15/1978"
47.05472,-121.8211,"11/16/1979"
47.3704,-122.782,"12/7/1979"
47.15556,-122.4328,"4/16/1980"
46.79955,-122.2738,"5/31/1981"
46.74551,-121.8221,"7/15/1982"
47.0183,-121.5344,"8/15/1982"
47.14385,-122.3055,"5/11/1983"
47.1787,-122.2484,"8/6/1983"
47.10637,-122.5958,"9/15/1986"
46.75468,-122.1183,"7/5/1987"
46.88234,-122.4331,"7/30/1990"
46.71833,-122.1767,"6/8/1991"
46.766,-122.1652,"1/1/1992"
47.147,-122.6028,"4/15/1993"
46.67816,-121.5763,"9/24/1994"
47.0466,-121.51,"5/26/1995"
47.01278,-121.4642,"6/10/1995"
47.3724,-122.5819,"1/1/1996"
46.9974,-122.1694,"8/16/1996"
46.958,-122.6755,"6/24/1997"
47.01278,-121.4642,"11/28/1997"
47.0958,-122.2356,"9/15/1998"
47.1144,-121.4844,"4/15/1999"
47.32944,-122.5789,"8/18/1999"
47.00444,-122.5386,"3/13/2000"
47.0044,-122.5386,"8/16/2000"
47.0274,-122.3003,"10/7/2000"
46.9382,-122.382,"4/25/2001"
47.01562,-122.0282,"5/1/2001"
47.09685,-121.45,"7/15/2002"
47.0586,-122.2864,"11/15/2002"
47.0019,-121.6279,"11/16/2002"
47.16145,-121.8943,"4/5/2003"
47.0228,-121.5497,"12/9/2003"
NA,NA,""
46.75861,-122.0297,"11/2/2005"
NA,NA,""
46.84565,-122.3076,"8/15/2006"
46.74621,-122.0467,"9/10/2007"
47.12045,-121.5298,"6/7/2008"
47.00008,-121.9563,"8/24/2008"
46.99857,-121.6321,"9/14/2008"
46.878,-122.3574,"9/29/2008"
46.81398,-122.0571,"11/19/2008"
NA,NA,""
NA,NA,""
46.84748,-122.2719,"5/22/2010"
46.75225,-122.0566,"6/25/2010"
46.97441,-122.6317,"5/20/2011"
NA,NA,""
46.75953,-122.0246,"5/18/2012"
47.09982,-122.6246,"6/1/2012"
47.05072,-122.4212,"9/12/2012"
47.04433,-121.4234,"10/7/2012"
47.064,-122.3482,"10/10/2012"
47.06045,-122.157,"10/15/2012"
46.77641,-121.9557,"3/1/2014"
47.1352,-122.0669,"10/8/2014"
47.03189,-122.3677,"11/7/2014"
46.86113,-122.2669,"11/20/2014"
47.34805,-122.741,"11/11/2015"
47.172,-122.1625,"3/16/2016"
47.07405,-122.4428,"5/29/2016"
47.1862,-122.1054,"4/30/2018"
NA,NA,""
47.2255,-121.805,"9/30/2018"
46.9805,-121.7464,"1/15/2021"
46.8683,-122.3874,"5/4/2021"
48.52395,-121.4105,"7/15/1973"
48.35552,-121.8668,"5/10/1980"
48.36861,-122.2778,"8/9/1986"
48.64056,-121.8053,"5/13/1994"
NA,NA,""
43.74251,-121.6009,"6/15/2004"
48.37697,-121.8281,"8/19/2006"
48.308,-122.215,"6/15/2009"
48.32675,-121.6962,"10/22/2010"
NA,NA,""
48.58177,-120.8032,"11/9/2011"
48.48157,-122.1845,"4/6/2018"
48.56245,-121.8588,"9/15/2018"
45.75056,-121.6508,"5/1/1950"
46.385,-122.1379,"10/18/1967"
45.66194,-122.0144,"3/5/1969"
46.3341,-121.7913,"3/9/1969"
46.27583,-122.2083,"8/27/1971"
45.74639,-122.2375,"5/22/1972"
45.62778,-122.0194,"4/29/1978"
45.69833,-121.7753,"4/15/1980"
45.63921,-121.9883,"6/8/1985"
46.04722,-122.1914,"7/1/1985"
46.295,-121.5478,"7/15/1991"
46.0189,-121.7476,"8/2/1993"
46.0803,-121.7512,"5/15/1997"
45.94002,-121.7582,"6/15/1997"
46.15194,-122.1572,"11/20/1997"
46.17861,-122.0514,"6/18/1998"
46.10444,-122.015,"8/27/1998"
46.1036,-121.7944,"9/6/1999"
46.3105,-122.028,"10/20/1999"
46.08515,-121.7064,"9/15/2000"
NA,NA,""
46.10861,-122.1283,"3/4/2001"
46.1333,-121.8,"8/11/2001"
45.9667,-121.6667,"8/15/2001"
45.8083,-121.9063,"8/3/2002"
46.0969,-121.9191,"10/20/2002"
46.21583,-121.9192,"6/25/2003"
NA,NA,""
46.3751,-122.1301,"9/15/2004"
NA,NA,""
46.3105,-121.9256,"11/8/2004"
46.05,-121.95,"11/29/2004"
45.723,-121.8864,"2/5/2005"
46.13795,-122.3291,"8/19/2005"
45.74715,-122.2339,"11/17/2005"
46.40153,-121.8738,"9/3/2007"
45.9216,-121.718,"11/26/2008"
45.96578,-121.7576,"9/9/2009"
45.83632,-121.921,"9/25/2010"
NA,NA,""
NA,NA,""
46.33448,-122.0504,"11/7/2016"
45.80191,-121.9223,"9/1/2019"
45.75957,-121.6267,"1/4/2020"
45.74796,-122.2389,"5/15/2020"
45.967,-121.6625,"7/24/2020"
NA,NA,""
46.13657,-122.1692,"12/16/2020"
45.96282,-121.7346,"8/5/2022"
48.2475,-121.9425,"5/14/1958"
48.0835,-121.9683,"10/15/1971"
48.2775,-121.8078,"10/20/1973"
48.02611,-121.6406,"7/6/1974"
48.07834,-121.7363,"9/15/1974"
48.2688,-121.705,"4/16/1975"
48.21167,-121.6769,"5/25/1975"
48.1278,-121.7692,"12/29/1977"
48.11556,-122.0958,"1/11/1980"
48.2681,-121.3314,"5/24/1980"
48.1472,-121.3819,"6/28/1980"
48.93228,-121.9995,"10/17/1986"
47.9817,-122.0447,"7/13/1988"
48.09853,-121.8135,"6/1/1989"
47.8925,-122.0111,"4/17/1995"
47.8573,-121.6352,"4/1/1998"
47.8895,-121.8134,"8/28/1998"
47.79111,-122.1914,"5/12/1999"
47.7853,-121.6647,"2/6/2000"
48.1864,-122.2612,"9/1/2000"
48.0744,-121.7915,"9/2/2000"
48.0028,-121.9572,"9/20/2000"
47.85556,-121.9697,"8/1/2001"
47.97205,-121.4008,"5/15/2002"
47.8901,-121.3676,"6/21/2003"
47.8465,-122.1357,"7/1/2003"
47.87725,-121.8943,"7/3/2004"
48.21095,-122.0262,"9/30/2004"
48.11509,-121.9677,"3/1/2005"
47.485,-121.5287,"4/20/2005"
47.79222,-121.1958,"11/3/2005"
NA,NA,""
48.22336,-121.5777,"10/13/2006"
47.86405,-121.6738,"10/14/2007"
48.105,-121.905,"2/1/2008"
48.13025,-121.851,"8/15/2008"
48.02073,-121.3552,"9/13/2008"
47.7925,-122.1676,"7/6/2009"
48.10255,-122.2763,"6/10/2010"
47.90079,-121.6692,"4/26/2011"
48.03114,-121.6708,"9/1/2011"
NA,NA,""
48.04725,-121.4469,"8/25/2012"
48.05305,-121.429,"11/7/2012"
48.11308,-122.1375,"12/11/2012"
NA,NA,""
48.10892,-121.5186,"8/7/2013"
48.27656,-122.2138,"11/20/2013"
47.82636,-121.1057,"10/21/2014"
48.13261,-121.3539,"5/9/2015"
48.1917,-121.5757,"8/10/2016"
47.92528,-117.1153,"12/28/1961"
47.62769,-117.3606,"2/15/2005"
47.5505,-117.167,"9/15/2010"
47.73081,-117.159,"1/8/2017"
47.75026,-117.5152,"9/2/2020"
47.74207,-117.5302,"12/15/2020"
48.78389,-117.8106,"7/2/1981"
48.65528,-117.7619,"7/8/1984"
48.36624,-117.9368,"10/15/2004"
47.981,-117.6454,"10/17/2004"
48.15997,-118.0387,"7/15/2013"
48.80483,-117.5853,"10/24/2013"
48.03062,-117.5429,"8/30/2015"
48.18676,-118.0076,"9/5/2015"
47.96136,-118.1611,"5/15/2016"
48.2914,-117.4546,"9/3/2017"
48.57989,-117.5888,"10/17/2020"
47.97637,-117.7324,"10/22/2021"
48.93221,-118.609,"10/15/1993"
47.495,-120.835,"8/30/1968"
46.23361,-119.3172,"3/15/1967"
45.9555,-89.7384,"7/20/1991"
44.4049,-91.3171,"12/6/2006"
45.1097,-92.4573,"6/16/2004"
44.8491,-88.51969,"8/15/1981"
46.10445,-91.49319,"4/28/2008"
45.95919,-91.30911,"5/6/2018"
NA,NA,""
46.09433,-91.16428,"9/17/2022"
46.0484,-89.66195,"10/15/2001"
NA,NA,""
45.941,-89.21035,"6/26/2013"
46.1675,-89.3381,"12/15/2013"
46.08392,-89.91314,"10/17/2021"
43.251,-88.3245,"11/9/2006"
43.21667,-88.31644,"3/25/2018"
43.26699,-88.29105,"7/18/2021"
43.1575,-88.1255,"8/15/1997"
42.97569,-88.44846,"7/5/2010"
NA,NA,""
47.8498,-120.9591,"8/10/1975"
47.4644,-120.6705,"5/22/1977"
48.19984,-120.7744,"8/15/1978"
47.29833,-120.3,"7/15/2000"
47.4822,-120.319,"10/17/2002"
47.775,-120.715,"8/11/2004"
NA,NA,""
47.35305,-120.2955,"10/17/2004"
47.8323,-120.718,"1/20/2005"
47.2637,-120.2238,"4/17/2005"
NA,NA,""
47.74435,-120.7426,"12/3/2005"
48.19923,-120.7772,"7/25/2006"
48.31199,-120.6599,"8/23/2007"
NA,NA,""
47.83843,-120.55,"9/22/2012"
47.85691,-120.6502,"6/22/2014"
48.50999,-120.793,"9/6/2014"
47.72298,-120.7219,"12/15/2014"
47.77559,-120.8206,"10/2/2016"
47.64581,-120.607,"5/21/2021"
47.79538,-120.6295,"5/31/2021"
47.76061,-120.6681,"6/20/2022"
47.93722,-123.82,"5/15/1948"
47.969,-123.582,"5/1/1966"
48.0985,-123.3261,"7/3/1982"
48.08955,-123.3678,"9/24/1983"
48.1609,-124.7312,"7/18/1984"
48.0281,-123.5864,"5/15/1997"
47.9261,-123.3769,"1/4/2001"
48.08025,-123.7108,"9/20/2004"
48.1368,-123.7349,"10/11/2004"
47.9477,-124.5301,"4/5/2005"
NA,NA,""
48.27646,-124.6802,"8/25/2010"
47.94485,-123.5436,"1/16/2011"
47.94001,-124.3863,"9/4/2011"
48.11949,-124.5989,"6/30/2020"
45.7811,-122.5322,"1/15/1984"
45.69,-122.3353,"6/28/1985"
45.8581,-122.4089,"6/14/1989"
45.8911,-122.4076,"2/15/1993"
45.90052,-122.3898,"8/15/1995"
45.8331,-122.3985,"11/5/2003"
45.77225,-122.3445,"5/25/2018"
46.37944,-117.9458,"9/15/1991"
46.48917,-117.9592,"1/24/2000"
46.33333,-117.6767,"7/24/2000"
46.1911,-123.1875,"7/1/1952"
46.37,-122.82,"7/1/1970"
46.06333,-122.1967,"8/15/1972"
46.48508,-122.7372,"5/15/1981"
46.1903,-123.1175,"7/14/1984"
46.05333,-122.6228,"9/1/1984"
46.20128,-122.9329,"10/27/1991"
46.43362,-121.8326,"10/15/1998"
46.0471,-122.8294,"7/15/2001"
46.3261,-122.4988,"5/9/2002"
46.3758,-122.5855,"5/18/2002"
46.19328,-167.131,"7/5/2006"
46.364,-122.5935,"7/15/2006"
46.2965,-122.3431,"11/18/2006"
46.11887,-122.1931,"8/7/2007"
46.38448,-122.5572,"9/12/2009"
46.32793,-122.4349,"6/1/2014"
46.1725,-121.9305,"9/23/2020"
48.95876,-118.4102,"7/1/1995"
NA,NA,""
48.7844,-118.5545,"3/1/2005"
48.51673,-118.5905,"10/14/2006"
48.60844,-118.4379,"10/1/2008"
48.6254,-118.4262,"9/15/2013"
NA,NA,""
NA,NA,""
47.0033,-123.4822,"8/31/1972"
47.4259,-123.8763,"6/21/1978"
46.9705,-123.6288,"6/2/1982"
47.00625,-123.2902,"6/4/1982"
47.33694,-123.5894,"10/1/1994"
46.94102,-123.7727,"1/15/1995"
46.9782,-123.3893,"7/1/1995"
47.01139,-123.6619,"4/17/1996"
47.41306,-123.8792,"7/3/1997"
47.2475,-123.8886,"10/15/1997"
46.81045,-124.072,"10/15/1999"
47.0413,-124.053,"12/1/2000"
NA,NA,""
47.2838,-124.2306,"8/1/2002"
47.08824,-123.7194,"7/15/2004"
47.3631,-123.9718,"7/29/2004"
NA,NA,""
46.988,-123.8647,"12/18/2004"
46.93755,-123.8358,"10/15/2005"
46.92694,-124.1736,"10/29/2005"
46.98621,-123.8161,"12/1/2005"
NA,NA,""
NA,NA,""
46.98278,-123.1742,"4/5/2008"
NA,NA,""
47.2331,-123.9878,"7/5/2008"
47.50319,-123.8343,"7/14/2008"
46.96189,-124.1692,"7/26/2009"
46.82742,-123.7095,"11/17/2010"
47.19006,-124.199,"6/2/2012"
NA,NA,""
47.0562,-124.0556,"9/30/2013"
46.96114,-124.1526,"3/15/2014"
NA,NA,""
47.0709,-124.166,"10/1/2016"
47.44,-123.7635,"11/3/2018"
46.94365,-123.3173,"1/15/2022"
NA,NA,""
48.247,-122.6916,"10/15/2002"
48.39936,-122.645,"10/20/2007"
48.17107,-122.5089,"3/19/2009"
45.78177,-90.51659,"11/29/1997"
45.38867,-92.66538,"6/13/2014"
NA,NA,""
42.86631,-87.84023,"7/15/1976"
45.02176,-88.5233,"8/15/1968"
43.8708,-89.18135,"3/10/2010"
45.02046,-87.73608,"8/1/1979"
45.0902,-89.9905,"6/25/2006"
45.22849,-89.67523,"8/12/1979"
45.5051,-89.16425,"5/25/1979"
44.3801,-90.7221,"2/5/2005"
NA,NA,""
43.06171,-90.1687,"10/15/1994"
NA,NA,""
43.13145,-90.2787,"11/5/2012"
42.82445,-90.24295,"12/27/2013"
43.98694,-91.33662,"9/10/1975"
45.05855,-89.08323,"1/12/2016"
45.0255,-89.02036,"8/15/2017"
43.89418,-87.94178,"10/15/2009"
45.3865,-87.9604,"10/20/1979"
45.05592,-87.63705,"4/15/1981"
45.33418,-88.16359,"11/19/1992"
45.43522,-88.12464,"2/18/1999"
45.15,-87.6779,"6/20/2004"
45.64867,-88.03413,"4/28/2013"
45.64585,-88.0896,"11/19/2014"
NA,NA,""
42.51519,-87.52243,"9/1/2012"
NA,NA,""
45.89832,-89.6965,"7/27/1984"
NA,NA,""
45.7264,-89.8741,"7/15/2001"
45.87116,-89.66046,"11/5/2011"
45.63092,-90.02283,"7/9/2019"
45.94371,-90.35122,"4/21/2002"
45.7743,-90.51145,"11/24/2002"
45.775,-90.444,"7/14/2004"
45.94,-90.46,"1/6/2005"
45.73271,-90.42001,"7/12/2008"
45.672,-90.43515,"7/12/2013"
45.90015,-90.43416,"6/30/2018"
45.56326,-88.7829,"7/15/1983"
45.95359,-88.38782,"10/26/2008"
44.75668,-92.03925,"7/27/2006"
44.69867,-87.49564,"4/15/2003"
43.425,-88.68,"11/1/1975"
42.9633,-89.66375,"9/30/1989"
43.1573,-90.7109,"11/21/2012"
NA,NA,""
46.59847,-90.90444,"6/27/2007"
43.85809,-89.81407,"6/10/2000"
39.6723,-80.5621,"10/9/2005"
38.312,-80.429,"7/12/1985"
38.35806,-82.43855,"6/15/1961"
38.12764,-82.59822,"9/1/1983"
38.35727,-82.59348,"8/10/2006"
38.3248,-82.4438,"10/15/2008"
38.16391,-82.28279,"2/14/2009"
45.58858,-91.59938,"7/15/1975"
45.5258,-91.87774,"7/10/1976"
45.5,-91.71295,"11/7/1997"
45.63061,-92.12408,"7/30/2018"
46.6425,-91.1713,"11/16/2004"
46.42085,-91.2421,"10/30/2007"
46.67915,-90.86665,"5/10/2008"
46.25961,-91.10812,"8/18/2008"
NA,NA,""
45.776,-92.683,"10/1/1985"
46.05229,-92.30575,"8/19/2002"
44.6543,-90.0411,"3/28/2000"
44.4723,-90.7167,"4/15/2004"
42.95915,-89.6816,"10/28/2011"
43.0625,-89.3179,"1/18/2016"
38.98,-80.27,"9/11/2009"
39.61958,-81.14833,"6/5/2004"
NA,NA,""
37.6541,-80.7582,"9/5/2001"
39.21833,-81.16211,"11/12/2001"
38.6685,-80.03149,"11/24/1989"
37.80531,-81.14714,"7/4/1975"
39.6995,-79.5375,"10/5/2005"
38.1882,-80.1177,"11/24/1969"
38.788,-79.495,"11/5/1994"
40.1333,-80.68192,"12/12/2004"
37.50965,-80.64685,"8/12/2007"
39.6716,-79.9442,"5/10/2003"
39.335,-78.94501,"11/27/2003"
37.445,-80.17,"8/10/1979"
37.2875,-81.68124,"8/1/1969"
37.46292,-81.60155,"8/1/1998"
37.515,-81.8,"7/22/2009"
37.34592,-81.8074,"10/15/2009"
37.32091,-81.1271,"7/15/2006"
39.26188,-79.01405,"11/25/2004"
NA,NA,""
38.32548,-80.60419,"7/15/1987"
38.27832,-80.51534,"12/1/1997"
38.33109,-80.51374,"6/30/2007"
38.2845,-80.6385,"11/21/2015"
NA,NA,""
38.7016,-79.52835,"10/11/1996"
38.87813,-79.3434,"1/28/1998"
38.90203,-79.33517,"7/1/1999"
38.8554,-79.3999,"10/16/2001"
38.44367,-79.1347,"8/8/2002"
38.6934,-79.5653,"1/1/2004"
38.835,-79.3762,"1/13/2007"
38.8409,-79.4016,"6/18/2007"
38.835,-79.3686,"7/2/2007"
38.8926,-79.47325,"7/8/2007"
38.57502,-79.18524,"11/1/2010"
38.52026,-79.33413,"8/30/2012"
38.6492,-79.26241,"11/19/2012"
38.7084,-79.7802,"10/19/1991"
38.20065,-80.17294,"10/30/2004"
38.10785,-80.19044,"4/9/2005"
38.10833,-80.17528,"4/13/2005"
38.712,-79.7773,"4/27/2012"
38.7201,-79.7927,"6/15/2012"
38.18933,-80.2522,"9/6/2016"
37.7,-81.095,"9/28/2007"
37.6665,-81.1447,"3/18/2008"
NA,NA,""
38.95242,-79.42547,"9/23/1997"
38.9706,-79.4123,"7/15/2000"
38.8609,-79.55928,"1/13/2005"
39.9433,-79.665,"1/9/2007"
38.8762,-79.95695,"5/20/2007"
38.55,-79.98,"8/2/2008"
38.93027,-79.68047,"8/14/2013"
NA,NA,""
38.9695,-79.7625,"7/29/2017"
39.355,-80.915,"8/13/2002"
37.7929,-80.9075,"3/29/2008"
39.0417,-79.43762,"7/4/1987"
39.06881,-79.32608,"7/23/2000"
39.10023,-79.4593,"12/28/2008"
39.51,-80.985,"12/12/2005"
38.8448,-82.0849,"1/20/2001"
39.52122,-80.37878,"12/1/1978"
37.75415,-82.0029,"6/10/1990"
38.10263,-81.8075,"5/12/2008"
38.2383,-81.5722,"8/1/1990"
39.01972,-81.85806,"3/13/2005"
39.1611,-80.23375,"5/4/1974"
39.5226,-78.49429,"10/8/2006"
37.5313,-80.01335,"10/15/1994"
38,-81,"11/1/1998"
38.7365,-81.0321,"7/16/2006"
38.5464,-82.25949,"11/15/1960"
40.29,-80.585,"8/8/1990"
38.2128,-81.70641,"7/29/2006"
39.5392,-77.9407,"7/4/2006"
39.05,-79.98335,"5/30/2005"
39.03496,-79.95418,"3/18/2006"
39.51256,-78.05424,"11/12/2014"
38.38096,-82.52633,"7/1/1980"
38.46118,-82.07358,"6/15/2001"
38.0695,-81.08506,"11/28/2007"
37.603,-81.2625,"11/30/2013"
37.9937,-80.3616,"7/27/2007"
37.9208,-80.71875,"5/15/2009"
NA,NA,""
NA,NA,""
38.12852,-80.6754,"9/5/2014"
38.8317,-81.5784,"5/16/2006"
38.2639,-81.4625,"11/28/2009"
39.54114,-80.11329,"4/20/1999"
41.25,-111.05,"1/15/1984"
NA,NA,""
NA,NA,""
NA,NA,""
44.58333,-110.5,"6/6/1972"
NA,NA,""
NA,NA,""
42.9919,-108.9245,"5/31/2007"
44.4165,-104.1665,"11/2/1998"
NA,NA,""
39.592,-119.975,"9/1/1970"
NA,NA,""
43.41549,-72.33093,"6/7/2016"
42.15685,-96.34203,"5/25/2018"
48.25422,-101.3166,"4/21/2000"
47.72964,-102.701,"2/22/2004"
47.71188,-101.8886,"8/27/2005"
47.63297,-102.7291,"2/26/2004"
41.2333,-96.42668,"7/4/1979"
41.134,-95.88,"1/6/2005"
40.64043,-97.13196,"10/15/1997"
40.84792,-96.6824,"6/30/1980"
42.76609,-97.97573,"9/15/1979"
41.55099,-98.22576,"8/15/2008"
NA,NA,""
40.1399,-96.7432,"9/30/1974"
40.76345,-75.11044,"12/21/2005"
40.8192,-74.85561,"3/31/2007"
NA,NA,""
40.89452,-74.79077,"10/2/2015"
36.599,-105.4113,"5/17/2000"
36.19625,-105.5596,"10/2/2006"
NA,NA,""
36.65339,-105.9678,"2/20/2011"
39.679,-119.6665,"8/15/1972"
39.679,-119.6665,"8/25/1972"
41.238,-95.92,"8/13/2005"
42.5893,-103.398,"7/5/1996"
42.47356,-96.46025,"9/15/1998"
42.87331,-100.5501,"9/18/1957"
43.45844,-71.07906,"10/15/2000"
43.05,-70.93333,"9/12/2004"
NA,NA,""
NA,NA,""
NA,NA,""
NA,NA,""
40.7446,-74.6215,"4/23/2004"
39.632,-75.5167,"2/1/2006"
41.06945,-74.15562,"8/15/1979"
NA,NA,""
NA,NA,""
NA,NA,""
39.7384,-74.2975,"11/13/2005"
39.934,-74.3966,"7/27/2006"
40.053,-74.1301,"1/25/2009"
39.98216,-74.36187,"11/21/2016"
39.94853,-74.42721,"4/7/2018"
41.08335,-74.321,"12/10/2005"
41.1445,-74.29085,"1/15/2007"
39.70852,-75.38251,"12/29/2012"
40.45815,-74.77675,"7/25/2008"
41.2145,-74.5995,"10/18/1976"
41.13498,-74.80315,"7/9/1977"
NA,NA,""
41.29596,-74.68832,"6/15/1990"
41.30566,-74.6854,"7/1/1991"
40.99567,-74.78004,"2/1/1995"
41.14652,-74.59959,"11/15/1997"
NA,NA,""
NA,NA,""
NA,NA,""
41.29453,-74.68758,"6/23/2015"
41.16033,-74.86777,"9/20/2015"
41.17838,-74.52625,"10/2/2015"
41.27412,-74.64189,"3/5/2016"
44.79969,-71.1794,"9/15/2014"
NA,NA,""
NA,NA,""
42.78378,-71.77646,"7/8/2016"
43.11074,-71.35414,"10/31/1970"
43.28556,-71.46778,"1/10/2001"
NA,NA,""
42.69657,-103.0044,"9/15/2003"
42.71425,-103.018,"10/29/2006"
NA,NA,""
40.18113,-74.09944,"9/4/1981"
NA,NA,""
40.18478,-74.72261,"6/3/1977"
NA,NA,""
40.8959,-74.2918,"10/16/1971"
NA,NA,""
39.88078,-74.53293,"6/15/1953"
33.82819,-106.9285,"12/24/1986"
NA,NA,""
35.52162,-105.2526,"10/18/2013"
NA,NA,""
36.4178,-107.1612,"1/11/1982"
NA,NA,""
35.63736,-108.8676,"9/17/2002"
NA,NA,""
35.58565,-107.9978,"11/3/2005"
35.37201,-108.2034,"3/7/2011"
36.0605,-108.84,"7/16/2011"
NA,NA,""
NA,NA,""
33.27735,-105.7395,"8/6/2001"
NA,NA,""
33.2516,-105.7197,"6/2/2004"
NA,NA,""
33.15405,-105.7947,"7/26/2004"
NA,NA,""
33.27094,-105.7338,"3/12/2008"
35.98475,-106.8803,"5/7/1983"
NA,NA,""
36.7474,-107.6021,"12/15/2004"
36.72065,-107.3956,"1/10/2005"
36.91475,-106.9958,"6/21/2005"
36.095,-106.9571,"8/11/2005"
36.90237,-106.5784,"7/20/2020"
NA,NA,""
36.81315,-108.7608,"3/16/2002"
36.126,-108.87,"6/15/2002"
36.39135,-109.0612,"10/19/2003"
36.14505,-108.8548,"8/6/2005"
36.39135,-109.0612,"10/11/2005"
36.08089,-108.892,"5/12/2009"
NA,NA,""
NA,NA,""
NA,NA,""
39.60835,-74.43445,"7/15/1998"
40.16465,-74.68135,"12/10/2005"
39.652,-74.6298,"12/23/2005"
39.7962,-74.3749,"3/9/2006"
39.8234,-74.70135,"4/7/2006"
NA,NA,""
NA,NA,""
NA,NA,""
39.69191,-74.55341,"5/18/2013"
39.71742,-74.72394,"6/16/2018"
39.7784,-74.54086,"6/20/2019"
NA,NA,""
39.22348,-74.69759,"11/16/2016"
NA,NA,""
40.77545,-74.3516,"12/17/2006"
40.60667,-74.84528,"9/4/2008"
40.478,-74.4611,"12/11/2005"
NA,NA,""
40.9934,-74.3249,"12/10/2005"
40.9575,-74.45995,"2/1/2007"
40.9427,-74.46155,"11/9/2007"
40.93552,-74.49518,"10/30/2009"
41.01941,-74.57013,"2/15/2013"
NA,NA,""
NA,NA,""
NA,NA,""
