"latitude","longitude","county"
47.14472,-120.7967,"Kittitas County"
47.25722,-120.8908,"Kittitas County"
46.97944,-121.0939,"Kittitas County"
47.47745,-121.0415,"Kittitas County"
47.3178,-121.2802,"Kittitas County"
47.33515,-121.4044,"Kittitas County"
47.2842,-121.0777,"Kittitas County"
47.3991,-121.1008,"Kittitas County"
NA,NA,"Kittitas County"
NA,NA,"Kittitas County"
NA,NA,"Kittitas County"
47.1902,-120.9783,"Kittitas County"
47.20113,-121.0161,"Kittitas County"
47.41704,-121.1417,"Kittitas County"
47.38253,-121.2636,"Kittitas County"
NA,NA,"Kittitas County"
47.18806,-120.554,"Kittitas County"
47.21551,-120.9383,"Kittitas County"
47.34432,-120.9477,"Kittitas County"
45.96384,-121.6095,"Klickitat County"
45.81611,-121.5708,"Klickitat County"
46.01665,-121.6669,"Klickitat County"
45.75806,-121.2303,"Klickitat County"
45.91694,-121.5825,"Klickitat County"
45.9358,-120.9855,"Klickitat County"
45.88039,-121.1692,"Klickitat County"
45.96112,-121.6314,"Klickitat County"
45.99935,-121.4821,"Klickitat County"
45.86883,-121.4813,"Klickitat County"
45.77766,-121.5189,"Klickitat County"
46.49139,-122.9367,"Lewis County"
46.6711,-121.5863,"Lewis County"
46.67389,-121.5867,"Lewis County"
46.63477,-122.7746,"Lewis County"
46.50105,-122.8722,"Lewis County"
46.55139,-121.4625,"Lewis County"
46.09035,-121.9313,"Lewis County"
46.71,-122.3442,"Lewis County"
46.5347,-122.4275,"Lewis County"
46.7002,-122.1983,"Lewis County"
46.5579,-122.2988,"Lewis County"
46.46447,-121.5314,"Lewis County"
46.48441,-121.936,"Lewis County"
46.55861,-122.2739,"Lewis County"
46.5672,-122.2963,"Lewis County"
46.55354,-122.2842,"Lewis County"
46.6622,-122.9627,"Lewis County"
46.67111,-121.5863,"Lewis County"
46.50835,-123.0235,"Lewis County"
46.5347,-122.4275,"Lewis County"
46.5256,-122.0252,"Lewis County"
46.7225,-121.6606,"Lewis County"
46.52352,-122.3045,"Lewis County"
46.63153,-123.2349,"Lewis County"
46.44165,-122.3416,"Lewis County"
45.4549,-122.1761,"Lewis County"
NA,NA,"Lewis County"
46.14853,-121.5775,"Lewis County"
46.60207,-123.3749,"Lewis County"
46.50511,-122.9316,"Lewis County"
46.39019,-122.0303,"Lewis County"
46.51479,-122.6361,"Lewis County"
46.49406,-122.5319,"Lewis County"
46.6979,-121.5094,"Lewis County"
NA,NA,"Lewis County"
46.68102,-121.6014,"Lewis County"
46.59632,-122.5308,"Lewis County"
46.53686,-122.202,"Lewis County"
46.64191,-122.4607,"Lewis County"
46.47816,-121.9103,"Lewis County"
NA,NA,"Lewis County"
NA,NA,"Lewis County"
NA,NA,"Lewis County"
NA,NA,"Lewis County"
46.4125,-122.182,"Lewis County"
46.71444,-121.5406,"Lewis County"
46.76017,-122.9896,"Lewis County"
47.9093,-118.9505,"Lincoln County"
47.1305,-123.0966,"Mason County"
47.5958,-123.1208,"Mason County"
NA,NA,"Mason County"
47.4028,-123.2022,"Mason County"
47.5616,-123.1967,"Mason County"
47.27667,-122.8858,"Mason County"
47.3542,-123.2334,"Mason County"
47.2641,-123.1583,"Mason County"
47.41184,-123.3212,"Mason County"
47.2055,-123.3958,"Mason County"
47.23194,-122.885,"Mason County"
47.2293,-123.4898,"Mason County"
47.28069,-122.8833,"Mason County"
47.396,-123.1976,"Mason County"
47.3978,-123.2008,"Mason County"
47.49865,-123.2182,"Mason County"
47.28435,-122.8665,"Mason County"
47.46872,-123.2259,"Mason County"
47.41995,-123.2005,"Mason County"
47.29435,-123.1267,"Mason County"
47.12015,-123.0865,"Mason County"
47.57132,-123.1586,"Mason County"
48.9651,-120.5949,"Okanogan County"
48.40859,-119.0709,"Okanogan County"
48.36361,-120.1211,"Okanogan County"
48.9138,-119.7023,"Okanogan County"
48.95835,-119.7084,"Okanogan County"
48.61972,-120.1075,"Okanogan County"
48.59694,-120.5122,"Okanogan County"
48.40611,-118.9844,"Okanogan County"
NA,NA,"Okanogan County"
NA,NA,"Okanogan County"
48.45809,-120.1611,"Okanogan County"
48.32956,-119.187,"Okanogan County"
48.45809,-120.1611,"Okanogan County"
48.32956,-119.187,"Okanogan County"
48.71545,-119.0802,"Okanogan County"
48.3912,-119.7595,"Okanogan County"
48.94655,-119.5423,"Okanogan County"
48.9588,-119.7085,"Okanogan County"
48.57028,-119.8345,"Okanogan County"
48.6584,-119.8428,"Okanogan County"
NA,NA,"Okanogan County"
48.57806,-119.6985,"Okanogan County"
48.44425,-119.9417,"Okanogan County"
48.64385,-119.182,"Okanogan County"
48.64185,-120.502,"Okanogan County"
46.35099,-123.6886,"Pacific County"
46.7818,-123.8793,"Pacific County"
46.71103,-123.4013,"Pacific County"
46.4205,-123.8165,"Pacific County"
NA,NA,"Pacific County"
48.66611,-117.4694,"Pend Oreille County"
48.65083,-117.3347,"Pend Oreille County"
48.75528,-117.4214,"Pend Oreille County"
48.83558,-117.2776,"Pend Oreille County"
48.79056,-117.2833,"Pend Oreille County"
48.86479,-117.3672,"Pend Oreille County"
NA,NA,"Pend Oreille County"
48.49398,-117.0579,"Pend Oreille County"
48.65397,-117.3349,"Pend Oreille County"
NA,NA,"Pend Oreille County"
46.951,-122.2985,"Pierce County"
NA,NA,"Pierce County"
47.0849,-122.5926,"Pierce County"
47.18556,-122.2917,"Pierce County"
47.1772,-122.1852,"Pierce County"
47.2416,-122.1833,"Pierce County"
47.17295,-122.2214,"Pierce County"
46.98578,-122.6997,"Pierce County"
47.0945,-122.0874,"Pierce County"
47.0577,-122.4643,"Pierce County"
47.05472,-121.8211,"Pierce County"
47.3704,-122.782,"Pierce County"
47.15556,-122.4328,"Pierce County"
46.79955,-122.2738,"Pierce County"
46.74551,-121.8221,"Pierce County"
47.0183,-121.5344,"Pierce County"
47.14385,-122.3055,"Pierce County"
47.1787,-122.2484,"Pierce County"
47.10637,-122.5958,"Pierce County"
46.75468,-122.1183,"Pierce County"
46.88234,-122.4331,"Pierce County"
46.71833,-122.1767,"Pierce County"
46.766,-122.1652,"Pierce County"
47.147,-122.6028,"Pierce County"
46.67816,-121.5763,"Pierce County"
47.0466,-121.51,"Pierce County"
47.01278,-121.4642,"Pierce County"
47.3724,-122.5819,"Pierce County"
46.9974,-122.1694,"Pierce County"
46.958,-122.6755,"Pierce County"
47.01278,-121.4642,"Pierce County"
47.0958,-122.2356,"Pierce County"
47.1144,-121.4844,"Pierce County"
47.32944,-122.5789,"Pierce County"
47.00444,-122.5386,"Pierce County"
47.0044,-122.5386,"Pierce County"
47.0274,-122.3003,"Pierce County"
46.9382,-122.382,"Pierce County"
47.01562,-122.0282,"Pierce County"
47.09685,-121.45,"Pierce County"
47.0586,-122.2864,"Pierce County"
47.0019,-121.6279,"Pierce County"
47.16145,-121.8943,"Pierce County"
47.0228,-121.5497,"Pierce County"
NA,NA,"Pierce County"
46.75861,-122.0297,"Pierce County"
NA,NA,"Pierce County"
46.84565,-122.3076,"Pierce County"
46.74621,-122.0467,"Pierce County"
47.12045,-121.5298,"Pierce County"
47.00008,-121.9563,"Pierce County"
46.99857,-121.6321,"Pierce County"
46.878,-122.3574,"Pierce County"
46.81398,-122.0571,"Pierce County"
NA,NA,"Pierce County"
NA,NA,"Pierce County"
46.84748,-122.2719,"Pierce County"
46.75225,-122.0566,"Pierce County"
46.97441,-122.6317,"Pierce County"
NA,NA,"Pierce County"
46.75953,-122.0246,"Pierce County"
47.09982,-122.6246,"Pierce County"
47.05072,-122.4212,"Pierce County"
47.04433,-121.4234,"Pierce County"
47.064,-122.3482,"Pierce County"
47.06045,-122.157,"Pierce County"
46.77641,-121.9557,"Pierce County"
47.1352,-122.0669,"Pierce County"
47.03189,-122.3677,"Pierce County"
46.86113,-122.2669,"Pierce County"
47.34805,-122.741,"Pierce County"
47.172,-122.1625,"Pierce County"
47.07405,-122.4428,"Pierce County"
47.1862,-122.1054,"Pierce County"
NA,NA,"Pierce County"
47.2255,-121.805,"Pierce County"
46.9805,-121.7464,"Pierce County"
46.8683,-122.3874,"Pierce County"
48.52395,-121.4105,"Skagit County"
48.35552,-121.8668,"Skagit County"
48.36861,-122.2778,"Skagit County"
48.64056,-121.8053,"Skagit County"
NA,NA,"Skagit County"
43.74251,-121.6009,"Skagit County"
48.37697,-121.8281,"Skagit County"
48.308,-122.215,"Skagit County"
48.32675,-121.6962,"Skagit County"
NA,NA,"Skagit County"
48.58177,-120.8032,"Skagit County"
48.48157,-122.1845,"Skagit County"
48.56245,-121.8588,"Skagit County"
45.75056,-121.6508,"Skamania County"
46.385,-122.1379,"Skamania County"
45.66194,-122.0144,"Skamania County"
46.3341,-121.7913,"Skamania County"
46.27583,-122.2083,"Skamania County"
45.74639,-122.2375,"Skamania County"
45.62778,-122.0194,"Skamania County"
45.69833,-121.7753,"Skamania County"
45.63921,-121.9883,"Skamania County"
46.04722,-122.1914,"Skamania County"
46.295,-121.5478,"Skamania County"
46.0189,-121.7476,"Skamania County"
46.0803,-121.7512,"Skamania County"
45.94002,-121.7582,"Skamania County"
46.15194,-122.1572,"Skamania County"
46.17861,-122.0514,"Skamania County"
46.10444,-122.015,"Skamania County"
46.1036,-121.7944,"Skamania County"
46.3105,-122.028,"Skamania County"
46.08515,-121.7064,"Skamania County"
NA,NA,"Skamania County"
46.10861,-122.1283,"Skamania County"
46.1333,-121.8,"Skamania County"
45.9667,-121.6667,"Skamania County"
45.8083,-121.9063,"Skamania County"
46.0969,-121.9191,"Skamania County"
46.21583,-121.9192,"Skamania County"
NA,NA,"Skamania County"
46.3751,-122.1301,"Skamania County"
NA,NA,"Skamania County"
46.3105,-121.9256,"Skamania County"
46.05,-121.95,"Skamania County"
45.723,-121.8864,"Skamania County"
46.13795,-122.3291,"Skamania County"
45.74715,-122.2339,"Skamania County"
46.40153,-121.8738,"Skamania County"
45.9216,-121.718,"Skamania County"
45.96578,-121.7576,"Skamania County"
45.83632,-121.921,"Skamania County"
NA,NA,"Skamania County"
NA,NA,"Skamania County"
46.33448,-122.0504,"Skamania County"
45.80191,-121.9223,"Skamania County"
45.75957,-121.6267,"Skamania County"
45.74796,-122.2389,"Skamania County"
45.967,-121.6625,"Skamania County"
NA,NA,"Skamania County"
46.13657,-122.1692,"Skamania County"
45.96282,-121.7346,"Skamania County"
48.2475,-121.9425,"Snohomish County"
48.0835,-121.9683,"Snohomish County"
48.2775,-121.8078,"Snohomish County"
48.02611,-121.6406,"Snohomish County"
48.07834,-121.7363,"Snohomish County"
48.2688,-121.705,"Snohomish County"
48.21167,-121.6769,"Snohomish County"
48.1278,-121.7692,"Snohomish County"
48.11556,-122.0958,"Snohomish County"
48.2681,-121.3314,"Snohomish County"
48.1472,-121.3819,"Snohomish County"
48.93228,-121.9995,"Snohomish County"
47.9817,-122.0447,"Snohomish County"
48.09853,-121.8135,"Snohomish County"
47.8925,-122.0111,"Snohomish County"
47.8573,-121.6352,"Snohomish County"
47.8895,-121.8134,"Snohomish County"
47.79111,-122.1914,"Snohomish County"
47.7853,-121.6647,"Snohomish County"
48.1864,-122.2612,"Snohomish County"
48.0744,-121.7915,"Snohomish County"
48.0028,-121.9572,"Snohomish County"
47.85556,-121.9697,"Snohomish County"
47.97205,-121.4008,"Snohomish County"
47.8901,-121.3676,"Snohomish County"
47.8465,-122.1357,"Snohomish County"
47.87725,-121.8943,"Snohomish County"
48.21095,-122.0262,"Snohomish County"
48.11509,-121.9677,"Snohomish County"
47.485,-121.5287,"Snohomish County"
47.79222,-121.1958,"Snohomish County"
NA,NA,"Snohomish County"
48.22336,-121.5777,"Snohomish County"
47.86405,-121.6738,"Snohomish County"
48.105,-121.905,"Snohomish County"
48.13025,-121.851,"Snohomish County"
48.02073,-121.3552,"Snohomish County"
47.7925,-122.1676,"Snohomish County"
48.10255,-122.2763,"Snohomish County"
47.90079,-121.6692,"Snohomish County"
48.03114,-121.6708,"Snohomish County"
NA,NA,"Snohomish County"
48.04725,-121.4469,"Snohomish County"
48.05305,-121.429,"Snohomish County"
48.11308,-122.1375,"Snohomish County"
NA,NA,"Snohomish County"
48.10892,-121.5186,"Snohomish County"
48.27656,-122.2138,"Snohomish County"
47.82636,-121.1057,"Snohomish County"
48.13261,-121.3539,"Snohomish County"
48.1917,-121.5757,"Snohomish County"
47.92528,-117.1153,"Spokane County"
47.62769,-117.3606,"Spokane County"
47.5505,-117.167,"Spokane County"
47.73081,-117.159,"Spokane County"
47.75026,-117.5152,"Spokane County"
47.74207,-117.5302,"Spokane County"
48.78389,-117.8106,"Stevens County"
48.65528,-117.7619,"Stevens County"
48.36624,-117.9368,"Stevens County"
47.981,-117.6454,"Stevens County"
48.15997,-118.0387,"Stevens County"
48.80483,-117.5853,"Stevens County"
48.03062,-117.5429,"Stevens County"
48.18676,-118.0076,"Stevens County"
47.96136,-118.1611,"Stevens County"
48.2914,-117.4546,"Stevens County"
48.57989,-117.5888,"Stevens County"
47.97637,-117.7324,"Stevens County"
48.93221,-118.609,"Ferry County"
47.495,-120.835,"Chelan County"
46.23361,-119.3172,"Benton County"
45.9555,-89.7384,"Vilas County"
44.4049,-91.3171,"Trempealeau County"
45.1097,-92.4573,"St. Croix County"
44.8491,-88.51969,"Shawano County"
46.10445,-91.49319,"Sawyer County"
45.95919,-91.30911,"Sawyer County"
NA,NA,"Sawyer County"
46.09433,-91.16428,"Sawyer County"
46.0484,-89.66195,"Vilas County"
NA,NA,"Vilas County"
45.941,-89.21035,"Vilas County"
46.1675,-89.3381,"Vilas County"
46.08392,-89.91314,"Vilas County"
43.251,-88.3245,"Washington County"
43.21667,-88.31644,"Washington County"
43.26699,-88.29105,"Washington County"
43.1575,-88.1255,"Waukesha County"
42.97569,-88.44846,"Waukesha County"
NA,NA,"Benton County"
47.8498,-120.9591,"Chelan County"
47.4644,-120.6705,"Chelan County"
48.19984,-120.7744,"Chelan County"
47.29833,-120.3,"Chelan County"
47.4822,-120.319,"Chelan County"
47.775,-120.715,"Chelan County"
NA,NA,"Chelan County"
47.35305,-120.2955,"Chelan County"
47.8323,-120.718,"Chelan County"
47.2637,-120.2238,"Chelan County"
NA,NA,"Chelan County"
47.74435,-120.7426,"Chelan County"
48.19923,-120.7772,"Chelan County"
48.31199,-120.6599,"Chelan County"
NA,NA,"Chelan County"
47.83843,-120.55,"Chelan County"
47.85691,-120.6502,"Chelan County"
48.50999,-120.793,"Chelan County"
47.72298,-120.7219,"Chelan County"
47.77559,-120.8206,"Chelan County"
47.64581,-120.607,"Chelan County"
47.79538,-120.6295,"Chelan County"
47.76061,-120.6681,"Chelan County"
47.93722,-123.82,"Clallam County"
47.969,-123.582,"Clallam County"
48.0985,-123.3261,"Clallam County"
48.08955,-123.3678,"Clallam County"
48.1609,-124.7312,"Clallam County"
48.0281,-123.5864,"Clallam County"
47.9261,-123.3769,"Clallam County"
48.08025,-123.7108,"Clallam County"
48.1368,-123.7349,"Clallam County"
47.9477,-124.5301,"Clallam County"
NA,NA,"Clallam County"
48.27646,-124.6802,"Clallam County"
47.94485,-123.5436,"Clallam County"
47.94001,-124.3863,"Clallam County"
48.11949,-124.5989,"Clallam County"
45.7811,-122.5322,"Clark County"
45.69,-122.3353,"Clark County"
45.8581,-122.4089,"Clark County"
45.8911,-122.4076,"Clark County"
45.90052,-122.3898,"Clark County"
45.8331,-122.3985,"Clark County"
45.77225,-122.3445,"Clark County"
46.37944,-117.9458,"Columbia County"
46.48917,-117.9592,"Columbia County"
46.33333,-117.6767,"Columbia County"
46.1911,-123.1875,"Cowlitz County"
46.37,-122.82,"Cowlitz County"
46.06333,-122.1967,"Cowlitz County"
46.48508,-122.7372,"Cowlitz County"
46.1903,-123.1175,"Cowlitz County"
46.05333,-122.6228,"Cowlitz County"
46.20128,-122.9329,"Cowlitz County"
46.43362,-121.8326,"Cowlitz County"
46.0471,-122.8294,"Cowlitz County"
46.3261,-122.4988,"Cowlitz County"
46.3758,-122.5855,"Cowlitz County"
46.19328,-167.131,"Cowlitz County"
46.364,-122.5935,"Cowlitz County"
46.2965,-122.3431,"Cowlitz County"
46.11887,-122.1931,"Cowlitz County"
46.38448,-122.5572,"Cowlitz County"
46.32793,-122.4349,"Cowlitz County"
46.1725,-121.9305,"Cowlitz County"
48.95876,-118.4102,"Ferry County"
NA,NA,"Ferry County"
48.7844,-118.5545,"Ferry County"
48.51673,-118.5905,"Ferry County"
48.60844,-118.4379,"Ferry County"
48.6254,-118.4262,"Ferry County"
NA,NA,"Ferry County"
NA,NA,"Ferry County"
47.0033,-123.4822,"Grays Harbor County"
47.4259,-123.8763,"Grays Harbor County"
46.9705,-123.6288,"Grays Harbor County"
47.00625,-123.2902,"Grays Harbor County"
47.33694,-123.5894,"Grays Harbor County"
46.94102,-123.7727,"Grays Harbor County"
46.9782,-123.3893,"Grays Harbor County"
47.01139,-123.6619,"Grays Harbor County"
47.41306,-123.8792,"Grays Harbor County"
47.2475,-123.8886,"Grays Harbor County"
46.81045,-124.072,"Grays Harbor County"
47.0413,-124.053,"Grays Harbor County"
NA,NA,"Grays Harbor County"
47.2838,-124.2306,"Grays Harbor County"
47.08824,-123.7194,"Grays Harbor County"
47.3631,-123.9718,"Grays Harbor County"
NA,NA,"Grays Harbor County"
46.988,-123.8647,"Grays Harbor County"
46.93755,-123.8358,"Grays Harbor County"
46.92694,-124.1736,"Grays Harbor County"
46.98621,-123.8161,"Grays Harbor County"
NA,NA,"Grays Harbor County"
NA,NA,"Grays Harbor County"
46.98278,-123.1742,"Grays Harbor County"
NA,NA,"Grays Harbor County"
47.2331,-123.9878,"Grays Harbor County"
47.50319,-123.8343,"Grays Harbor County"
46.96189,-124.1692,"Grays Harbor County"
46.82742,-123.7095,"Grays Harbor County"
47.19006,-124.199,"Grays Harbor County"
NA,NA,"Grays Harbor County"
47.0562,-124.0556,"Grays Harbor County"
46.96114,-124.1526,"Grays Harbor County"
NA,NA,"Grays Harbor County"
47.0709,-124.166,"Grays Harbor County"
47.44,-123.7635,"Grays Harbor County"
46.94365,-123.3173,"Grays Harbor County"
NA,NA,"Island County"
48.247,-122.6916,"Island County"
48.39936,-122.645,"Island County"
48.17107,-122.5089,"Island County"
45.78177,-90.51659,"Price County"
45.38867,-92.66538,"Polk County"
NA,NA,"Ozaukee County"
42.86631,-87.84023,"Milwaukee County"
45.02176,-88.5233,"Menominee County"
43.8708,-89.18135,"Marquette County"
45.02046,-87.73608,"Marinette County"
45.0902,-89.9905,"Marathon County"
45.22849,-89.67523,"Lincoln County"
45.5051,-89.16425,"Langlade County"
44.3801,-90.7221,"Jackson County"
NA,NA,"Iron County"
43.06171,-90.1687,"Iowa County"
NA,NA,"Iowa County"
43.13145,-90.2787,"Iowa County"
42.82445,-90.24295,"Iowa County"
43.98694,-91.33662,"La Crosse County"
45.05855,-89.08323,"Langlade County"
45.0255,-89.02036,"Langlade County"
43.89418,-87.94178,"Manitowoc County"
45.3865,-87.9604,"Marinette County"
45.05592,-87.63705,"Marinette County"
45.33418,-88.16359,"Marinette County"
45.43522,-88.12464,"Marinette County"
45.15,-87.6779,"Marinette County"
45.64867,-88.03413,"Marinette County"
45.64585,-88.0896,"Marinette County"
NA,NA,"Marinette County"
42.51519,-87.52243,"Milwaukee County"
NA,NA,"Oneida County"
45.89832,-89.6965,"Oneida County"
NA,NA,"Oneida County"
45.7264,-89.8741,"Oneida County"
45.87116,-89.66046,"Oneida County"
45.63092,-90.02283,"Oneida County"
45.94371,-90.35122,"Price County"
45.7743,-90.51145,"Price County"
45.775,-90.444,"Price County"
45.94,-90.46,"Price County"
45.73271,-90.42001,"Price County"
45.672,-90.43515,"Price County"
45.90015,-90.43416,"Price County"
45.56326,-88.7829,"Forest County"
45.95359,-88.38782,"Florence County"
44.75668,-92.03925,"Dunn County"
44.69867,-87.49564,"Door County"
43.425,-88.68,"Dodge County"
42.9633,-89.66375,"Dane County"
43.1573,-90.7109,"Crawford County"
NA,NA,"Calumet County"
46.59847,-90.90444,"Ashland County"
43.85809,-89.81407,"Adams County"
39.6723,-80.5621,"Wetzel County"
38.312,-80.429,"Webster County"
38.35806,-82.43855,"Wayne County"
38.12764,-82.59822,"Wayne County"
38.35727,-82.59348,"Wayne County"
38.3248,-82.4438,"Wayne County"
38.16391,-82.28279,"Wayne County"
45.58858,-91.59938,"Barron County"
45.5258,-91.87774,"Barron County"
45.5,-91.71295,"Barron County"
45.63061,-92.12408,"Barron County"
46.6425,-91.1713,"Bayfield County"
46.42085,-91.2421,"Bayfield County"
46.67915,-90.86665,"Bayfield County"
46.25961,-91.10812,"Bayfield County"
NA,NA,"Bayfield County"
45.776,-92.683,"Burnett County"
46.05229,-92.30575,"Burnett County"
44.6543,-90.0411,"Clark County"
44.4723,-90.7167,"Clark County"
42.95915,-89.6816,"Dane County"
43.0625,-89.3179,"Dane County"
38.98,-80.27,"Upshur County"
39.61958,-81.14833,"Tyler County"
NA,NA,"Tucker County"
37.6541,-80.7582,"Summers County"
39.21833,-81.16211,"Ritchie County"
38.6685,-80.03149,"Randolph County"
37.80531,-81.14714,"Raleigh County"
39.6995,-79.5375,"Preston County"
38.1882,-80.1177,"Pocahontas County"
38.788,-79.495,"Pendleton County"
40.1333,-80.68192,"Ohio County"
37.50965,-80.64685,"Monroe County"
39.6716,-79.9442,"Monongalia County"
39.335,-78.94501,"Mineral County"
37.445,-80.17,"Mercer County"
37.2875,-81.68124,"McDowell County"
37.46292,-81.60155,"McDowell County"
37.515,-81.8,"McDowell County"
37.34592,-81.8074,"McDowell County"
37.32091,-81.1271,"Mercer County"
39.26188,-79.01405,"Mineral County"
NA,NA,"Mineral County"
38.32548,-80.60419,"Nicholas County"
38.27832,-80.51534,"Nicholas County"
38.33109,-80.51374,"Nicholas County"
38.2845,-80.6385,"Nicholas County"
NA,NA,"Nicholas County"
38.7016,-79.52835,"Pendleton County"
38.87813,-79.3434,"Pendleton County"
38.90203,-79.33517,"Pendleton County"
38.8554,-79.3999,"Pendleton County"
38.44367,-79.1347,"Pendleton County"
38.6934,-79.5653,"Pendleton County"
38.835,-79.3762,"Pendleton County"
38.8409,-79.4016,"Pendleton County"
38.835,-79.3686,"Pendleton County"
38.8926,-79.47325,"Pendleton County"
38.57502,-79.18524,"Pendleton County"
38.52026,-79.33413,"Pendleton County"
38.6492,-79.26241,"Pendleton County"
38.7084,-79.7802,"Pocahontas County"
38.20065,-80.17294,"Pocahontas County"
38.10785,-80.19044,"Pocahontas County"
38.10833,-80.17528,"Pocahontas County"
38.712,-79.7773,"Pocahontas County"
38.7201,-79.7927,"Pocahontas County"
38.18933,-80.2522,"Pocahontas County"
37.7,-81.095,"Raleigh County"
37.6665,-81.1447,"Raleigh County"
NA,NA,"Raleigh County"
38.95242,-79.42547,"Randolph County"
38.9706,-79.4123,"Randolph County"
38.8609,-79.55928,"Randolph County"
39.9433,-79.665,"Randolph County"
38.8762,-79.95695,"Randolph County"
38.55,-79.98,"Randolph County"
38.93027,-79.68047,"Randolph County"
NA,NA,"Randolph County"
38.9695,-79.7625,"Randolph County"
39.355,-80.915,"Ritchie County"
37.7929,-80.9075,"Summers County"
39.0417,-79.43762,"Tucker County"
39.06881,-79.32608,"Tucker County"
39.10023,-79.4593,"Tucker County"
39.51,-80.985,"Tyler County"
38.8448,-82.0849,"Mason County"
39.52122,-80.37878,"Marion County"
37.75415,-82.0029,"Logan County"
38.10263,-81.8075,"Lincoln County"
38.2383,-81.5722,"Kanawha County"
39.01972,-81.85806,"Jackson County"
39.1611,-80.23375,"Harrison County"
39.5226,-78.49429,"Hampshire County"
37.5313,-80.01335,"Greenbrier County"
38,-81,"Fayette County"
38.7365,-81.0321,"Calhoun County"
38.5464,-82.25949,"Cabell County"
40.29,-80.585,"Brooke County"
38.2128,-81.70641,"Boone County"
39.5392,-77.9407,"Berkeley County"
39.05,-79.98335,"Barbour County"
39.03496,-79.95418,"Barbour County"
39.51256,-78.05424,"Berkeley County"
38.38096,-82.52633,"Cabell County"
38.46118,-82.07358,"Cabell County"
38.0695,-81.08506,"Fayette County"
37.603,-81.2625,"Fayette County"
37.9937,-80.3616,"Greenbrier County"
37.9208,-80.71875,"Greenbrier County"
NA,NA,"Greenbrier County"
NA,NA,"Greenbrier County"
38.12852,-80.6754,"Greenbrier County"
38.8317,-81.5784,"Jackson County"
38.2639,-81.4625,"Kanawha County"
39.54114,-80.11329,"Marion County"
41.25,-111.05,"Uinta County"
NA,NA,"Sweetwater County"
NA,NA,"Sublette County"
NA,NA,"Sheridan County"
44.58333,-110.5,"Park County"
NA,NA,"Lincoln County"
NA,NA,"Johnson County"
42.9919,-108.9245,"Fremont County"
44.4165,-104.1665,"Crook County"
NA,NA,"Carbon County"
39.592,-119.975,"Washoe County"
NA,NA,"Warren County"
43.41549,-72.33093,"Sullivan County"
42.15685,-96.34203,"Thurston County"
48.25422,-101.3166,"Ward County"
47.72964,-102.701,"Mountrail County"
47.71188,-101.8886,"McLean County"
47.63297,-102.7291,"McKenzie County"
41.2333,-96.42668,"Saunders County"
41.134,-95.88,"Sarpy County"
40.64043,-97.13196,"Saline County"
40.84792,-96.6824,"Lancaster County"
42.76609,-97.97573,"Knox County"
41.55099,-98.22576,"Howard County"
NA,NA,"Holt County"
40.1399,-96.7432,"Gage County"
40.76345,-75.11044,"Warren County"
40.8192,-74.85561,"Warren County"
NA,NA,"Warren County"
40.89452,-74.79077,"Warren County"
36.599,-105.4113,"Taos County"
36.19625,-105.5596,"Taos County"
NA,NA,"Taos County"
36.65339,-105.9678,"Taos County"
39.679,-119.6665,"Washoe County"
39.679,-119.6665,"Washoe County"
41.238,-95.92,"Douglas County"
42.5893,-103.398,"Dawes County"
42.47356,-96.46025,"Dakota County"
42.87331,-100.5501,"Cherry County"
43.45844,-71.07906,"Strafford County"
43.05,-70.93333,"Rockingham County"
NA,NA,"Grafton County"
NA,NA,"Coos County"
NA,NA,"Cheshire County"
NA,NA,"Belknap County"
40.7446,-74.6215,"Somerset County"
39.632,-75.5167,"Salem County"
41.06945,-74.15562,"Passaic County"
NA,NA,"Ocean County"
NA,NA,"Ocean County"
NA,NA,"Ocean County"
39.7384,-74.2975,"Ocean County"
39.934,-74.3966,"Ocean County"
40.053,-74.1301,"Ocean County"
39.98216,-74.36187,"Ocean County"
39.94853,-74.42721,"Ocean County"
41.08335,-74.321,"Passaic County"
41.1445,-74.29085,"Passaic County"
39.70852,-75.38251,"Salem County"
40.45815,-74.77675,"Somerset County"
41.2145,-74.5995,"Sussex County"
41.13498,-74.80315,"Sussex County"
NA,NA,"Sussex County"
41.29596,-74.68832,"Sussex County"
41.30566,-74.6854,"Sussex County"
40.99567,-74.78004,"Sussex County"
41.14652,-74.59959,"Sussex County"
NA,NA,"Sussex County"
NA,NA,"Sussex County"
NA,NA,"Sussex County"
41.29453,-74.68758,"Sussex County"
41.16033,-74.86777,"Sussex County"
41.17838,-74.52625,"Sussex County"
41.27412,-74.64189,"Sussex County"
44.79969,-71.1794,"Coos County"
NA,NA,"Grafton County"
NA,NA,"Hillsborough County"
42.78378,-71.77646,"Hillsborough County"
43.11074,-71.35414,"Merrimack County"
43.28556,-71.46778,"Merrimack County"
NA,NA,"Rockingham County"
42.69657,-103.0044,"Dawes County"
42.71425,-103.018,"Dawes County"
NA,NA,"Morris County"
40.18113,-74.09944,"Monmouth County"
NA,NA,"Middlesex County"
40.18478,-74.72261,"Mercer County"
NA,NA,"Hunterdon County"
40.8959,-74.2918,"Essex County"
NA,NA,"Camden County"
39.88078,-74.53293,"Burlington County"
33.82819,-106.9285,"Socorro County"
NA,NA,"Sandoval County"
35.52162,-105.2526,"San Miguel County"
NA,NA,"San Juan County"
36.4178,-107.1612,"Rio Arriba County"
NA,NA,"Otero County"
35.63736,-108.8676,"McKinley County"
